"country","COD","year","pop","respiratory","cardiovascular","zoonotic","chagas","hantavirus","cutaneous_leishmaniasis","visceral_leishmaniasis","rickettsial_disease","malaria","for_PLAND","for_PD","for_ED","for_AI","savanna_PLAND","notforest_PLAND","fire_MIN","fire_MAX","fire_MEAN","fire_COUNT","fire_SUM","pm25_SUM"
"Bolivia","BO010401",2006,16185.5823317363,625,0,123,0,NA,0,NA,NA,123,70.9379,0.9809,37.7819,95.7729,0,24.9243,0,0,0,1455,0,11438917458
"Bolivia","BO010401",2007,16462.0281438022,414,0,115,0,NA,0,NA,NA,115,70.8514,0.9851,37.7933,95.7666,0,24.912,0,0,0,1455,0,14695419007
"Bolivia","BO010401",2008,16738.4739558682,253,0,75,0,NA,0,NA,NA,75,70.4734,0.9833,38.3537,95.6842,0,25.1355,0,1,0.004123711340206,1455,6,10855832563.5
"Bolivia","BO010401",2009,17014.9197679341,287,0,54,0,NA,0,NA,NA,54,70.3517,0.9923,38.4802,95.6622,0,25.1001,0,1,0.002061855670103,1455,3,10568455027.5
"Bolivia","BO010401",2010,17291.36558,174,0,15,1,NA,0,NA,NA,14,70.4634,0.9869,38.3299,95.6861,0,25.2262,0,1,0.00343878954608,1454,5,14320984459
"Bolivia","BO010401",2011,17572.5603811204,258,0,15,0,NA,1,NA,NA,14,70.4599,0.9761,38.2215,95.6976,0,25.1598,0,0,0,1455,0,11322134711
"Bolivia","BO010401",2012,17853.7551822409,313,0,15,0,NA,0,NA,NA,15,70.4619,0.9689,38.366,95.6807,0,25.0292,0,1,0.006872852233677,1455,10,10878627230.5
"Bolivia","BO010401",2013,18134.9499833613,315,0,17,2,NA,0,NA,NA,15,70.4564,0.9797,38.5235,95.6614,0,25.0525,0,0,0,1455,0,10256074284
"Bolivia","BO010401",2014,18416.1447844818,192,0,15,11,NA,0,NA,NA,4,70.3346,0.9803,38.8529,95.6161,0,25.2521,0,1,0.002749140893471,1455,4,10976329334.5
"Bolivia","BO010401",2015,18697.3395856022,107,0,1332,23,NA,6,NA,NA,1303,70.4712,0.9827,38.7963,95.6296,0,25.1422,0,0,0,1455,0,11565843084
"Bolivia","BO010401",2016,18984.507940936,191,0,1199,12,NA,6,NA,NA,1181,70.4305,0.9869,38.9304,95.6129,0,25.0781,0,1,0.004123711340206,1455,6,11409101017.5
"Bolivia","BO010401",2017,19271.6762962698,159,0,673,3,NA,1,NA,NA,669,70.2756,0.9851,39.2896,95.563,0,24.9826,0,2,0.006185567010309,1455,9,11575932635
"Bolivia","BO010401",2018,19558.8446516037,100,0,383,3,NA,0,NA,NA,380,70.0086,0.9899,39.808,95.4874,0,24.7428,0,0,0,1455,0,10854706858
"Bolivia","BO010401",2019,19846.0130069375,195,0,4,4,NA,0,NA,NA,0,69.8129,0.9977,40.2189,95.4282,0,24.943,0,0,0,1455,0,12094875552
"Bolivia","BO010402",2001,6119.06085629462,788,103,151,0,NA,0,NA,NA,151,27.1978,2.8227,61.2862,82.1739,0,67.2041,0,0,0,713,0,5398703719
"Bolivia","BO010402",2002,6232.25615587234,364,124,78,0,NA,0,NA,NA,78,27.439,2.8239,61.4304,82.2885,0,66.8354,0,0,0,713,0,6077518130
"Bolivia","BO010402",2003,6345.45145545005,509,0,11,0,NA,0,NA,NA,11,27.5024,2.8288,61.3778,82.3438,0,66.9443,0,0,0,713,0,5583807732
"Bolivia","BO010402",2004,6458.64675502777,474,0,36,0,NA,0,NA,NA,36,27.5086,2.8276,61.3918,82.3422,0,67.0579,0,0,0,713,0,6828378564
"Bolivia","BO010402",2005,6571.84205460548,437,0,21,0,NA,0,NA,NA,21,27.5524,2.8227,61.4339,82.3577,0,66.8802,0,0,0,713,0,6637862893
"Bolivia","BO010402",2006,6686.03795568438,408,0,45,0,NA,0,NA,NA,45,27.5564,2.8214,61.3996,82.3715,0,66.6778,0,0,0,713,0,5583666065.5
"Bolivia","BO010402",2007,6800.23385676329,395,0,25,0,NA,0,NA,NA,25,27.5272,2.8079,61.1969,82.4101,0,66.6394,0,0,0,713,0,7103742272
"Bolivia","BO010402",2008,6914.42975784219,382,0,17,0,NA,0,NA,NA,17,27.1048,2.8091,60.8492,82.2367,0,66.9625,0,0,0,713,0,5311133588.5
"Bolivia","BO010402",2009,7028.6256589211,539,0,2,0,NA,0,NA,NA,2,26.8955,2.798,60.6337,82.1652,0,67.0022,0,0,0,713,0,5162350374
"Bolivia","BO010402",2010,7142.82156,522,0,2,0,NA,0,NA,NA,2,26.7942,2.7968,60.509,82.134,0,66.9773,0,0,0,711,0,6945702343
"Bolivia","BO010402",2011,7258.97920596966,359,0,2,0,NA,0,NA,NA,2,26.7618,2.8116,60.7974,82.0243,0,66.9067,0,0,0,713,0,5535378390.5
"Bolivia","BO010402",2012,7375.13685193933,300,0,0,0,NA,0,NA,NA,0,26.8752,2.8214,61.0231,82.0324,0,66.7345,0,0,0,713,0,5309223311
"Bolivia","BO010402",2013,7491.29449790899,297,0,0,0,NA,0,NA,NA,0,27.0384,2.8473,61.3887,82.0329,0,66.5365,0,0,0,713,0,5010443898.5
"Bolivia","BO010402",2014,7607.45214387866,190,0,6,0,NA,0,NA,NA,6,26.5972,2.8682,61.5875,81.6779,0,66.992,0,0,0,713,0,5358036852.5
"Bolivia","BO010402",2015,7723.60978984832,115,0,188,21,NA,1,NA,NA,166,26.6959,2.8707,61.764,81.6945,0,66.7991,0,0,0,713,0,5642393825.5
"Bolivia","BO010402",2016,7842.23502054214,81,0,175,13,NA,2,NA,NA,160,26.7476,2.8756,61.888,81.6936,0,66.4581,0,0,0,713,0,5571384513.5
"Bolivia","BO010402",2017,7960.86025123596,54,0,131,0,NA,0,NA,NA,131,26.8357,2.8682,62.0049,81.7165,0,66.3631,0,0,0,713,0,5647187262
"Bolivia","BO010402",2018,8079.48548192977,68,0,122,0,NA,1,NA,NA,121,26.8366,2.8645,62.0474,81.7053,0,66.33,0,0,0,713,0,5300970386
"Bolivia","BO010402",2019,8198.11071262359,91,0,23,15,NA,0,NA,NA,8,27.2536,2.8645,62.1203,81.9644,0,65.8168,0,0,0,713,0,5890963172.5
"Bolivia","BO010403",2001,2598.91345009804,602,195,41,1,NA,0,NA,NA,40,40.0454,2.2918,77.8806,84.648,0,51.7234,0,0,0,513,0,3923696650.5
"Bolivia","BO010403",2002,2646.99023814201,660,273,43,3,NA,0,NA,NA,40,40.1135,2.2952,77.9524,84.6597,0,51.4767,0,0,0,513,0,4392773825
"Bolivia","BO010403",2003,2695.06702618599,638,0,16,0,NA,0,NA,NA,16,40.0451,2.3105,77.9264,84.6389,0,51.699,0,0,0,513,0,4056873531.5
"Bolivia","BO010403",2004,2743.14381422996,309,0,29,0,NA,0,NA,NA,29,40.0225,2.3157,77.9464,84.6268,0,51.9039,0,1,0.001949317738791,513,1,4883193865
"Bolivia","BO010403",2005,2791.22060227394,274,0,92,0,NA,1,NA,NA,91,40.1248,2.302,78.0199,84.6515,0,51.6126,0,0,0,513,0,4745719595
"Bolivia","BO010403",2006,2839.72236761915,247,0,49,0,NA,1,NA,NA,48,40.1408,2.3088,77.9907,84.6632,0,51.3531,0,0,0,513,0,4048126666
"Bolivia","BO010403",2007,2888.22413296436,280,0,48,0,NA,0,NA,NA,48,40.0099,2.3208,77.8568,84.6392,0,51.1652,0,0,0,513,0,5092722981
"Bolivia","BO010403",2008,2936.72589830958,365,0,58,0,NA,0,NA,NA,58,39.7582,2.2986,77.549,84.604,0,51.1456,0,0,0,513,0,3867463399.5
"Bolivia","BO010403",2009,2985.22766365479,301,0,166,0,NA,0,NA,NA,166,39.7914,2.3174,77.8168,84.5634,0,50.633,0,0,0,513,0,3780235092
"Bolivia","BO010403",2010,3033.729429,125,0,2,0,NA,0,NA,NA,2,39.9813,2.3088,78.0231,84.5957,0,50.371,0,0,0,513,0,4993824968
"Bolivia","BO010403",2011,3083.06439504097,146,0,2,0,NA,0,NA,NA,2,39.9836,2.3105,78.2688,84.5477,0,50.3057,0,0,0,513,0,4030082915
"Bolivia","BO010403",2012,3132.39936108194,146,0,0,0,NA,0,NA,NA,0,40.1225,2.3174,78.4939,84.5563,0,50.0142,0,0,0,513,0,3874068820.5
"Bolivia","BO010403",2013,3181.73432712292,141,0,0,0,NA,0,NA,NA,0,40.193,2.3174,78.651,84.5518,0,50.0234,0,0,0,513,0,3675919601
"Bolivia","BO010403",2014,3231.06929316389,87,0,1,1,NA,0,NA,NA,0,39.8935,2.3702,78.9998,84.3668,0,50.2443,0,0,0,513,0,3900755673
"Bolivia","BO010403",2015,3280.40425920486,124,0,21,0,NA,0,NA,NA,21,39.9512,2.3787,79.1116,84.3673,0,49.8836,0,0,0,513,0,4092783133.5
"Bolivia","BO010403",2016,3330.78727116584,145,0,194,21,NA,0,NA,NA,173,40.0909,2.3566,79.1672,84.4101,0,49.9167,0,0,0,513,0,4056962556.5
"Bolivia","BO010403",2017,3381.17028312683,121,0,335,36,NA,0,NA,NA,299,40.1678,2.3566,79.2595,84.4219,0,49.9858,0,0,0,513,0,4100978686.5
"Bolivia","BO010403",2018,3431.55329508781,144,0,264,6,NA,0,NA,NA,258,40.1996,2.3617,79.2968,84.4274,0,49.9323,0,0,0,513,0,3871122273.5
"Bolivia","BO010403",2019,3481.9363070488,95,0,174,16,NA,0,NA,NA,158,40.1229,2.3395,79.2341,84.4091,0,49.6981,0,0,0,513,0,4265275402.5
"Bolivia","BO010404",2001,2787.56460785865,266,44,15,0,NA,1,NA,NA,14,26.6847,2.657,59.6281,82.2646,0,64.9009,0,0,0,266,0,2002297475
"Bolivia","BO010404",2002,2839.13121557235,336,35,45,0,NA,0,NA,NA,45,26.7677,2.657,59.7679,82.2767,0,64.315,0,0,0,266,0,2253705346
"Bolivia","BO010404",2003,2890.69782328605,234,0,2,0,NA,0,NA,NA,2,26.6643,2.6341,59.6104,82.2547,0,64.3826,0,0,0,266,0,2070255414
"Bolivia","BO010404",2004,2942.26443099975,120,0,4,0,NA,0,NA,NA,4,26.6072,2.6407,59.4188,82.2767,0,64.6155,0,0,0,266,0,2512038047
"Bolivia","BO010404",2005,2993.83103871345,273,0,3,0,NA,2,NA,NA,1,26.7726,2.6669,59.541,82.3506,0,64.3626,0,0,0,266,0,2441587516
"Bolivia","BO010404",2006,3045.85347457076,166,0,1,0,NA,0,NA,NA,1,26.8681,2.6636,59.7203,82.3577,0,64.1444,0,0,0,266,0,2067530168.5
"Bolivia","BO010404",2007,3097.87591042807,99,0,6,0,NA,0,NA,NA,6,26.8028,2.657,59.5711,82.3589,0,64.1766,0,0,0,266,0,2624144188
"Bolivia","BO010404",2008,3149.89834628538,63,0,2,0,NA,0,NA,NA,2,26.662,2.6636,59.4136,82.3187,0,64.2123,0,0,0,266,0,1969443422
"Bolivia","BO010404",2009,3201.92078214269,29,0,1,0,NA,0,NA,NA,1,26.5764,2.6407,59.2074,82.3248,0,63.9427,0,0,0,266,0,1922283258.5
"Bolivia","BO010404",2010,3253.943218,41,0,0,0,NA,0,NA,NA,0,26.582,2.6309,59.3255,82.2932,0,63.7996,0,0,0,267,0,2566565068
"Bolivia","BO010404",2011,3306.85933652501,63,0,3,0,NA,0,NA,NA,3,26.7513,2.657,59.7016,82.2897,0,63.3935,0,0,0,266,0,2053491968.5
"Bolivia","BO010404",2012,3359.77545505003,50,0,0,0,NA,0,NA,NA,0,26.9212,2.6636,59.8228,82.356,0,63.5083,0,0,0,266,0,1973314724.5
"Bolivia","BO010404",2013,3412.69157357504,47,0,0,0,NA,0,NA,NA,0,26.9635,2.6603,59.9606,82.3434,0,63.5798,0,0,0,266,0,1867598621
"Bolivia","BO010404",2014,3465.60769210006,42,0,0,0,NA,0,NA,NA,0,26.8812,2.693,60.0518,82.2616,0,63.6254,0,0,0,266,0,1988622434.5
"Bolivia","BO010404",2015,3518.52381062507,58,0,86,6,NA,1,NA,NA,79,26.9291,2.7061,60.1565,82.262,0,63.4627,0,0,0,266,0,2090209390.5
"Bolivia","BO010404",2016,3572.56404852867,72,0,124,33,NA,6,NA,NA,85,26.9448,2.7094,60.1471,82.2767,0,63.3213,0,0,0,266,0,2067930174.5
"Bolivia","BO010404",2017,3626.60428643226,41,0,96,0,NA,8,NA,NA,88,26.9507,2.7061,60.2632,82.2458,0,63.4299,0,0,0,266,0,2093538516.5
"Bolivia","BO010404",2018,3680.64452433586,61,0,89,2,NA,2,NA,NA,85,26.9478,2.7061,60.3502,82.2212,0,63.6468,0,0,0,266,0,1970814101
"Bolivia","BO010404",2019,3734.68476223945,42,0,82,42,NA,0,NA,NA,40,26.7952,2.7323,60.4051,82.1057,0,63.9522,0,0,0,266,0,2181657563
"Bolivia","BO010405",2001,3365.88224680423,272,117,249,0,NA,0,NA,NA,249,56.4225,1.2729,63.8453,91.034,0,39.83,0,0,0,775,0,5961432903
"Bolivia","BO010405",2002,3428.14703526496,219,132,126,1,NA,0,NA,NA,125,56.3306,1.2729,64.2778,90.9596,0,39.7133,0,0,0,775,0,6703994717
"Bolivia","BO010405",2003,3490.4118237257,200,0,71,0,NA,0,NA,NA,71,55.9268,1.3009,64.3259,90.8866,0,40.0616,0,1,0.001290322580645,775,1,6161434446.5
"Bolivia","BO010405",2004,3552.67661218643,132,0,33,0,NA,0,NA,NA,33,55.8909,1.3223,64.1754,90.9026,0,40.0603,0,1,0.003870967741935,775,3,7411090968
"Bolivia","BO010405",2005,3614.94140064716,169,0,13,0,NA,0,NA,NA,13,56.2977,1.2818,64.249,90.9581,0,39.6916,0,0,0,775,0,7201895327
"Bolivia","BO010405",2006,3677.75658991773,115,0,8,0,NA,0,NA,NA,8,56.4449,1.2706,64.3002,90.9745,0,39.4664,0,1,0.003870967741935,775,3,6143569304
"Bolivia","BO010405",2007,3740.5717791883,154,0,2,0,NA,0,NA,NA,2,56.3039,1.2818,63.884,91.0098,0,39.4851,0,0,0,775,0,7772220888
"Bolivia","BO010405",2008,3803.38696845886,59,0,14,0,NA,0,NA,NA,14,55.8829,1.2976,64.138,90.9073,0,39.853,0,1,0.001290322580645,775,1,5861641887.5
"Bolivia","BO010405",2009,3866.20215772943,120,0,11,0,NA,0,NA,NA,11,55.8847,1.2751,64.0423,90.9208,0,39.654,0,1,0.00258064516129,775,2,5743980928.5
"Bolivia","BO010405",2010,3929.017347,70,0,0,0,NA,0,NA,NA,0,56.0298,1.2942,64.0484,90.9434,0,39.7954,0,0,0,776,0,7606279104
"Bolivia","BO010405",2011,3992.91162072973,65,0,0,0,NA,0,NA,NA,0,55.9726,1.2908,64.2099,90.9103,0,39.7381,0,0,0,775,0,6113790337
"Bolivia","BO010405",2012,4056.80589445946,108,0,0,0,NA,0,NA,NA,0,56.1269,1.283,64.2586,90.928,0,39.5824,0,0,0,775,0,5885580752
"Bolivia","BO010405",2013,4120.70016818919,57,0,0,0,NA,0,NA,NA,0,56.1022,1.2965,64.4817,90.8927,0,39.5659,0,0,0,775,0,5586048735
"Bolivia","BO010405",2014,4184.59444191892,58,0,0,0,NA,0,NA,NA,0,55.247,1.3919,65.308,90.6335,0,40.3663,0,0,0,775,0,5921534059.5
"Bolivia","BO010405",2015,4248.48871564865,5,0,181,0,NA,0,NA,NA,181,55.2799,1.4032,65.3382,90.6345,0,40.242,0,0,0,775,0,6214121539.5
"Bolivia","BO010405",2016,4313.74032449722,7,0,164,0,NA,0,NA,NA,164,55.275,1.4088,65.4062,90.6239,0,40.2431,0,0,0,775,0,6157548985.5
"Bolivia","BO010405",2017,4378.99193334579,3,0,169,2,NA,0,NA,NA,167,55.3116,1.4077,65.4748,90.62,0,40.141,0,0,0,775,0,6228361100
"Bolivia","BO010405",2018,4444.24354219437,3,0,252,0,NA,0,NA,NA,252,55.2316,1.4144,65.5097,90.6011,0,40.0297,0,0,0,775,0,5878854543.5
"Bolivia","BO010405",2019,4509.49515104294,11,0,94,0,NA,3,NA,NA,91,54.9626,1.4313,65.6086,90.5407,0,40.369,0,0,0,775,0,6479691556.5
"Bolivia","BO010501",2001,16075.840818715,1983,1087,1263,10,NA,0,NA,NA,1253,87.7657,0.2305,29.9643,97.2471,0,7.2889,0,0,0,2962,0,22299546823
"Bolivia","BO010501",2002,16373.2246193527,1907,1050,902,1,NA,0,NA,NA,901,87.4992,0.2355,30.6467,97.1768,0,7.4027,0,1,0.0033760972316,2962,10,25115802147
"Bolivia","BO010501",2003,16670.6084199905,1629,148,737,0,NA,0,NA,NA,737,87.2853,0.237,31.025,97.1354,0,7.3783,0,1,0.016205266711681,2962,48,23037789519.5
"Bolivia","BO010501",2004,16967.9922206282,1332,0,4375,0,NA,0,NA,NA,4375,87.7168,0.2355,30.2151,97.2228,0,7.1095,0,1,0.00101282916948,2962,3,27494835912
"Bolivia","BO010501",2005,17265.3760212659,1296,0,3537,0,NA,0,NA,NA,3537,87.9421,0.232,30.0482,97.245,0,7.1393,0,1,0.00033760972316,2962,1,26696353283
"Bolivia","BO010501",2006,17565.3885850127,1421,0,1543,0,NA,0,NA,NA,1543,87.5558,0.2397,30.8874,97.1569,0,7.0456,0,1,0.00236326806212,2962,7,22924934451
"Bolivia","BO010501",2007,17865.4011487595,1221,0,1353,0,NA,1,NA,NA,1352,86.9114,0.2615,31.7914,97.0536,0,7.0193,0,1,0.00202565833896,2962,6,29012021992
"Bolivia","BO010501",2008,18165.4137125064,591,0,747,0,NA,1,NA,NA,746,86.0706,0.2669,33.2642,96.8896,0,7.5534,0,1,0.0016880486158,2962,5,21889935903
"Bolivia","BO010501",2009,18465.4262762532,702,0,944,0,NA,1,NA,NA,943,85.9728,0.2752,33.241,96.8881,0,7.3105,0,1,0.00405131667792,2962,12,21539338708
"Bolivia","BO010501",2010,18765.43884,705,0,32,6,NA,2,NA,NA,24,86.0673,0.2725,33.5342,96.8646,0,7.6234,0,1,0.000338180588434,2957,1,28370586812
"Bolivia","BO010501",2011,19070.6052509532,632,0,47,16,NA,0,NA,NA,31,86.1333,0.2678,33.37,96.8821,0,7.3069,0,1,0.00607697501688,2962,18,22845132080.5
"Bolivia","BO010501",2012,19375.7716619063,362,0,34,10,NA,0,NA,NA,24,86.5604,0.2716,32.8189,96.9478,0,7.0082,0,1,0.00101282916948,2962,3,22038913737
"Bolivia","BO010501",2013,19680.9380728595,553,0,4,1,NA,0,NA,NA,3,86.4144,0.2669,33.4265,96.8871,0,6.9818,0,1,0.00033760972316,2962,1,20956612709
"Bolivia","BO010501",2014,19986.1044838126,661,0,13,4,NA,4,NA,NA,5,86.6641,0.2639,33.2304,96.914,0,7.0329,0,0,0,2962,0,22125632522.5
"Bolivia","BO010501",2015,20291.2708947658,400,0,2297,36,NA,10,NA,NA,2251,86.8645,0.263,32.9721,96.9447,0,6.9983,0,0,0,2962,0,23203033248.5
"Bolivia","BO010501",2016,20602.9200827836,330,0,2160,106,NA,9,NA,NA,2045,86.7899,0.2565,32.9954,96.94,0,7.0992,0,1,0.00067521944632,2962,2,23001014249
"Bolivia","BO010501",2017,20914.5692708015,448,0,1922,112,NA,3,NA,NA,1807,86.5561,0.2636,33.2089,96.9118,0,7.0215,0,0,0,2962,0,23267010503.5
"Bolivia","BO010501",2018,21226.2184588193,448,0,1693,65,NA,1,NA,NA,1627,85.9414,0.2778,33.9114,96.825,0,6.7423,0,1,0.00270087778528,2962,8,22005567403.5
"Bolivia","BO010501",2019,21537.8676468372,409,0,667,64,NA,3,NA,NA,600,85.6983,0.292,34.3997,96.771,0,6.936,0,1,0.00033760972316,2962,1,24176763309.5
"Bolivia","BO010502",2001,10983.2224529266,511,179,323,11,NA,0,NA,NA,312,19.2787,0.056,4.9247,97.917,0,0.854,0,1,0.000387446726075,2581,1,19505558495
"Bolivia","BO010502",2002,11186.3989145517,344,292,160,0,NA,0,NA,NA,160,19.1798,0.0624,5.1469,97.8134,0,0.8944,0,1,0.007361487795428,2581,19,21883656636
"Bolivia","BO010502",2003,11389.5753761768,685,28,54,0,NA,0,NA,NA,54,19.1339,0.0648,5.2555,97.7631,0,0.9365,0,1,0.005036807438977,2581,13,20162332807.5
"Bolivia","BO010502",2004,11592.7518378019,362,0,679,0,NA,0,NA,NA,679,19.3522,0.054,4.9494,97.9143,0,0.7682,0,1,0.000387446726075,2581,1,23472053166
"Bolivia","BO010502",2005,11795.928299427,294,0,190,0,NA,0,NA,NA,190,19.4493,0.0567,4.7817,97.9933,0,0.7976,0,1,0.001549786904301,2581,4,22734620274
"Bolivia","BO010502",2006,12000.9007655416,249,0,172,0,NA,0,NA,NA,172,19.2957,0.0584,5.0497,97.8675,0,0.7692,0,1,0.000387446726075,2581,1,19983833669.5
"Bolivia","BO010502",2007,12205.8732316562,357,0,220,0,NA,0,NA,NA,220,19.1528,0.0648,5.2411,97.7726,0,0.7378,0,1,0.002324680356451,2581,6,24939069485
"Bolivia","BO010502",2008,12410.8456977708,216,0,62,0,NA,0,NA,NA,62,18.9268,0.0739,5.5465,97.6181,0,0.9254,0,1,0.000387446726075,2581,1,19154545382
"Bolivia","BO010502",2009,12615.8181638854,227,0,47,0,NA,0,NA,NA,47,18.8616,0.0719,5.5846,97.5936,0,1.0202,0,1,0.003099573808601,2581,8,19027916952.5
"Bolivia","BO010502",2010,12820.79063,169,0,6,0,NA,0,NA,NA,6,18.8267,0.0766,5.6954,97.5425,0,1.1432,0,1,0.011209895632006,2587,29,24428553773
"Bolivia","BO010502",2011,13029.2842653649,125,0,10,0,NA,0,NA,NA,10,19.0113,0.0725,5.3915,97.6937,0,0.8526,0,1,0.005811700891127,2581,15,20007795327
"Bolivia","BO010502",2012,13237.7779007298,73,0,5,3,NA,0,NA,NA,2,19.1853,0.0665,5.1717,97.8059,0,0.6923,0,0,0,2581,0,19358173086.5
"Bolivia","BO010502",2013,13446.2715360948,147,0,167,0,NA,0,NA,NA,167,19.2057,0.0614,5.1907,97.8003,0,0.6903,0,1,0.001937233630376,2581,5,18530898631.5
"Bolivia","BO010502",2014,13654.7651714597,105,0,7,0,NA,0,NA,NA,7,19.2662,0.0543,5.1626,97.8186,0,0.7142,0,1,0.004261913986827,2581,11,19346929908.5
"Bolivia","BO010502",2015,13863.2588068246,135,0,1606,12,NA,1,NA,NA,1593,19.333,0.057,5.078,97.8609,0,0.6974,0,0,0,2581,0,20223955215
"Bolivia","BO010502",2016,14076.1815687417,94,0,1249,14,NA,3,NA,NA,1232,19.3151,0.0516,5.0992,97.8502,0,0.694,0,1,0.001549786904301,2581,4,20093629983.5
"Bolivia","BO010502",2017,14289.1043306588,80,0,1097,0,NA,0,NA,NA,1097,19.249,0.0543,5.2047,97.799,0,0.6971,0,0,0,2581,0,20288495861
"Bolivia","BO010502",2018,14502.027092576,56,0,1065,0,NA,0,NA,NA,1065,19.0303,0.059,5.5041,97.6488,0,0.663,0,1,0.001937233630376,2581,5,19322117199.5
"Bolivia","BO010502",2019,14714.9498544931,121,0,405,12,NA,7,NA,NA,386,18.9756,0.0631,5.519,97.6357,0,0.7113,0,1,0.003874467260752,2581,10,20990969750.5
"Bolivia","BO010601",2001,13849.8623218536,957,92,8,0,NA,0,NA,NA,8,3.706,1.0493,13.1902,71.9822,0,58.3628,0,0,0,944,0,7230883117.5
"Bolivia","BO010601",2002,14106.0681891441,827,14,14,0,NA,0,NA,NA,14,3.7385,1.0484,13.2256,72.1507,0,58.0151,0,1,0.003177966101695,944,3,8035872561
"Bolivia","BO010601",2003,14362.2740564346,890,0,108,94,NA,0,NA,NA,14,3.7588,1.0586,13.2429,72.2667,0,58.0144,0,0,0,944,0,7476750360
"Bolivia","BO010601",2004,14618.4799237251,775,0,6,0,NA,0,NA,NA,6,3.7706,1.0512,13.2823,72.2738,0,58.1248,0,0,0,944,0,9003712325
"Bolivia","BO010601",2005,14874.6857910156,840,0,6,0,NA,0,NA,NA,6,3.8095,1.0678,13.3833,72.3487,0,58.3347,0,0,0,944,0,8754366826
"Bolivia","BO010601",2006,15133.1564168125,707,0,1,0,NA,0,NA,NA,1,3.8158,1.0678,13.4078,72.3434,0,58.2791,0,0,0,944,0,7463156805
"Bolivia","BO010601",2007,15391.6270426094,720,0,0,0,NA,0,NA,NA,0,3.7588,1.0567,13.297,72.1541,0,58.3206,0,0,0,944,0,9324803029
"Bolivia","BO010601",2008,15650.0976684062,536,0,1,0,NA,0,NA,NA,1,3.7278,1.0503,13.2493,72.0221,0,58.406,0,0,0,944,0,7149284911.5
"Bolivia","BO010601",2009,15908.5682942031,954,0,1,0,NA,0,NA,NA,1,3.7063,1.0493,13.1741,72.0169,0,58.241,0,0,0,944,0,6959184687.5
"Bolivia","BO010601",2010,16167.03892,860,0,3,1,NA,0,NA,NA,2,3.7014,1.0512,13.1706,71.9863,0,58.1201,0,0,0,944,0,9170298054
"Bolivia","BO010601",2011,16429.9497524856,876,0,1,0,NA,0,NA,NA,1,3.7213,1.0604,13.2177,72.0365,0,57.9517,0,0,0,944,0,7437912148.5
"Bolivia","BO010601",2012,16692.8605849712,846,0,0,0,NA,0,NA,NA,0,3.7956,1.066,13.39,72.229,0,57.9574,0,0,0,944,0,7137993918
"Bolivia","BO010601",2013,16955.7714174567,519,0,1,1,NA,0,NA,NA,0,3.852,1.0706,13.4795,72.4542,0,58.0693,0,0,0,944,0,6766793193.5
"Bolivia","BO010601",2014,17218.6822499423,322,0,0,0,NA,0,NA,NA,0,3.8662,1.0724,13.5058,72.5011,0,57.9435,0,0,0,944,0,7188936639.5
"Bolivia","BO010601",2015,17481.5930824279,291,0,269,19,NA,0,NA,NA,250,3.8792,1.0715,13.5146,72.5764,0,57.8313,0,0,0,944,0,7546610464
"Bolivia","BO010601",2016,17750.0890515327,277,0,201,0,NA,0,NA,NA,201,3.864,1.0678,13.4964,72.5057,0,57.9118,0,0,0,944,0,7479465051
"Bolivia","BO010601",2017,18018.5850206375,180,0,206,6,NA,0,NA,NA,200,3.8274,1.0743,13.4631,72.3092,0,57.9169,0,0,0,944,0,7557819011.5
"Bolivia","BO010601",2018,18287.0809897422,127,0,271,66,NA,0,NA,NA,205,3.7482,1.0558,13.3686,71.9176,0,57.9022,0,0,0,944,0,7130667099
"Bolivia","BO010601",2019,18555.576958847,141,0,331,102,NA,0,NA,NA,229,3.701,1.0558,13.2525,71.8062,0,57.989,0,0,0,944,0,7857350218
"Bolivia","BO010602",2001,11821.6952923774,550,108,16,0,NA,0,NA,NA,16,0.3897,0.2163,1.8572,62.4796,0,19.8259,0,0,0,557,0,4364850107.5
"Bolivia","BO010602",2002,12040.3825085639,357,23,1,0,NA,0,NA,NA,1,0.3921,0.221,1.8661,62.5178,0,19.7725,0,0,0,557,0,4817980942
"Bolivia","BO010602",2003,12259.0697247505,452,0,3,0,NA,1,NA,NA,2,0.3926,0.2194,1.8681,62.5431,0,19.7418,0,0,0,557,0,4511519491
"Bolivia","BO010602",2004,12477.756940937,341,0,6,0,NA,0,NA,NA,6,0.3929,0.221,1.8838,62.229,0,19.7271,0,0,0,557,0,5363931195
"Bolivia","BO010602",2005,12696.4441571235,290,0,2,0,NA,0,NA,NA,2,0.3946,0.2194,1.8932,62.2352,0,19.8006,0,0,0,557,0,5217205741
"Bolivia","BO010602",2006,12917.0644656988,242,0,0,0,NA,0,NA,NA,0,0.396,0.2241,1.8976,62.2513,0,19.8128,0,0,0,557,0,4495391128
"Bolivia","BO010602",2007,13137.6847742741,261,0,0,0,NA,0,NA,NA,0,0.3885,0.2194,1.8661,62.1721,0,19.8045,0,0,0,557,0,5554849041
"Bolivia","BO010602",2008,13358.3050828494,117,0,0,0,NA,0,NA,NA,0,0.3885,0.2179,1.87,62.0902,0,19.8302,0,0,0,557,0,4326039067.5
"Bolivia","BO010602",2009,13578.9253914247,238,0,0,0,NA,0,NA,NA,0,0.3887,0.221,1.87,62.1057,0,19.7872,0,1,0.001795332136445,557,1,4223272402
